"","Entry","Entry.name","Status","Protein.names","Gene.names","Organism","Length","EC.number","Cross.reference..GeneID.","Cross.reference..KEGG.","Cross.reference..GeneDB.","Ensembl.transcript","Cross.reference..RefSeq.","Cross.reference..UniGene.","Gene.ontology..GO.","Gene.ontology.IDs","Involvement.in.disease","Interacts.with","g_o"
"4185","Q9I4P2","Q9I4P2_PSEAE","unreviewed","Flagellar hook-associated protein type 3 FlgL","flgL PA1087","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",439,"","877768;","pae:PA1087;",NA,NA,"NP_249778.1;WP_003112506.1;",NA,"bacterial-type flagellum hook [GO:0009424]; structural molecule activity [GO:0005198]; bacterial-type flagellum-dependent cell motility [GO:0071973]","GO:0005198; GO:0009424; GO:0071973",NA,"","GO:0005198 GO:0009424 GO:0071973"
"4186","Q9HW56","Q9HW56_PSEAE","unreviewed","Uncharacterized protein","PA4345","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",196,"","881464;","pae:PA4345;",NA,NA,"NP_253035.1;WP_003120867.1;",NA,"","",NA,"",""
"4187","Q9I3T3","Q9I3T3_PSEAE","unreviewed","Uncharacterized protein","PA1411","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",303,"","879320;","pae:PA1411;",NA,NA,"NP_250102.1;WP_003082945.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"4188","Q9HYQ1","Q9HYQ1_PSEAE","unreviewed","ATP-dependent DNA helicase RecQ","recQ PA3344","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",712,"","882509;","pae:PA3344;",NA,NA,"NP_252034.1;WP_003091724.1;",NA,"bacterial nucleoid [GO:0043590]; chromosome [GO:0005694]; cytoplasm [GO:0005737]; replisome [GO:0030894]; single-stranded DNA-dependent ATP-dependent DNA helicase complex [GO:0017117]; ATP binding [GO:0005524]; ATP-dependent 3'-5' DNA helicase activity [GO:0043140]; DNA binding [GO:0003677]; four-way junction helicase activity [GO:0009378]; single-stranded DNA-dependent ATP-dependent DNA helicase activity [GO:0017116]; zinc ion binding [GO:0008270]; DNA duplex unwinding [GO:0032508]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; SOS response [GO:0009432]","GO:0003677; GO:0005524; GO:0005694; GO:0005737; GO:0006260; GO:0006281; GO:0006310; GO:0008270; GO:0009378; GO:0009432; GO:0017116; GO:0017117; GO:0030894; GO:0032508; GO:0043140; GO:0043590",NA,"","GO:0003677 GO:0005524 GO:0005694 GO:0005737 GO:0006260 GO:0006281 GO:0006310 GO:0008270 GO:0009378 GO:0009432 GO:0017116 GO:0017117 GO:0030894 GO:0032508 GO:0043140 GO:0043590"
"4189","Q9HZE7","Q9HZE7_PSEAE","unreviewed","PelD","pelD PA3061","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",455,"","880405;","pae:PA3061;",NA,NA,"NP_251751.1;WP_003113952.1;",NA,"integral component of membrane [GO:0016021]; cyclic-di-GMP binding [GO:0035438]; extracellular polysaccharide biosynthetic process [GO:0045226]; single-species biofilm formation [GO:0044010]","GO:0016021; GO:0035438; GO:0044010; GO:0045226",NA,"","GO:0016021 GO:0035438 GO:0044010 GO:0045226"
"4190","Q9I2Y1","Q9I2Y1_PSEAE","unreviewed","Para-aminobenzoate synthase component I","pabB PA1758","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",453,"","879428;","pae:PA1758;",NA,NA,"NP_250449.1;WP_009314634.1;",NA,"folic acid-containing compound biosynthetic process [GO:0009396]","GO:0009396",NA,"","GO:0009396"
"4191","Q9I3X7","Q9I3X7_PSEAE","unreviewed","Uncharacterized protein","PA1367","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",278,"","877784;","pae:PA1367;",NA,NA,"NP_250058.1;WP_003109588.1;",NA,"catalytic activity [GO:0003824]; biosynthetic process [GO:0009058]","GO:0003824; GO:0009058",NA,"","GO:0003824 GO:0009058"
"4192","Q9HYU5","Q9HYU5_PSEAE","unreviewed","Uncharacterized protein","PA3298","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",100,"","882461;","pae:PA3298;",NA,NA,"NP_251988.1;WP_010895655.1;",NA,"","",NA,"",""
"4193","Q9I2R5","Q9I2R5_PSEAE","unreviewed","Uncharacterized protein","PA1830","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",104,"","881929;","pae:PA1830;",NA,NA,"NP_250521.1;WP_003087993.1;",NA,"cytosol [GO:0005829]","GO:0005829",NA,"","GO:0005829"
"4194","Q9HTB7","Q9HTB7_PSEAE","unreviewed","Phosphomannose isomerase/GDP-mannose WbpW","wbpW PA5452","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",479,"","883088;","pae:PA5452;",NA,NA,"NP_254139.1;WP_003114106.1;",NA,"isomerase activity [GO:0016853]; mannose-1-phosphate guanylyltransferase activity [GO:0004475]; GDP-mannose biosynthetic process [GO:0009298]; lipopolysaccharide biosynthetic process [GO:0009103]; O antigen biosynthetic process [GO:0009243]","GO:0004475; GO:0009103; GO:0009243; GO:0009298; GO:0016853",NA,"","GO:0004475 GO:0009103 GO:0009243 GO:0009298 GO:0016853"
"4195","Q9HWZ9","Q9HWZ9_PSEAE","unreviewed","Uncharacterized protein","PA4028","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",73,"","","",NA,NA,"",NA,"","",NA,"",""
"4196","Q9I032","Q9I032_PSEAE","unreviewed","Transport permease protein","PA2811","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",259,"","880412;","pae:PA2811;",NA,NA,"NP_251501.1;WP_003090884.1;",NA,"ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","GO:0005886; GO:0043190; GO:0055085",NA,"","GO:0005886 GO:0043190 GO:0055085"
"4197","Q9HZB8","Q9HZB8_PSEAE","unreviewed","Uncharacterized protein","PA3090","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",285,"","","",NA,NA,"",NA,"","",NA,"",""
"4198","Q9HZW0","Q9HZW0_PSEAE","unreviewed","Putative dehydrogenase involved in catabolism of citronellol","atuB PA2887","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",292,"","882609;","pae:PA2887;",NA,NA,"NP_251577.1;WP_003090991.1;",NA,"","",NA,"",""
"4199","Q9I229","Q9I229_PSEAE","unreviewed","Probable epoxide hydrolase","PA2086","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",300,"","882121;","pae:PA2086;",NA,NA,"NP_250776.1;WP_003114850.1;",NA,"hydrolase activity [GO:0016787]","GO:0016787",NA,"","GO:0016787"
"4200","G3XCY6","G3XCY6_PSEAE","unreviewed","Two-component response regulator GltR","gltR PA3192","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",242,"","882907;","pae:PA3192;",NA,NA,"NP_251882.1;WP_003091475.1;",NA,"cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay response regulator activity [GO:0000156]; positive regulation of glucose transmembrane transport [GO:0010828]","GO:0000156; GO:0003677; GO:0003700; GO:0005829; GO:0010828",NA,"","GO:0000156 GO:0003677 GO:0003700 GO:0005829 GO:0010828"
"4201","Q9I1N8","Q9I1N8_PSEAE","unreviewed","PslA","pslA PA2231","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",478,"","879717;","pae:PA2231;",NA,NA,"NP_250921.1;WP_003111160.1;",NA,"integral component of membrane [GO:0016021]; extracellular polysaccharide biosynthetic process [GO:0045226]; single-species biofilm formation [GO:0044010]","GO:0016021; GO:0044010; GO:0045226",NA,"","GO:0016021 GO:0044010 GO:0045226"
"4202","Q9HXC3","Q9HXC3_PSEAE","unreviewed","Probable permease of ABC transporter","PA3890","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",220,"","878812;","pae:PA3890;",NA,NA,"NP_252579.1;WP_003092985.1;",NA,"ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; transmembrane transporter complex [GO:1902495]; carnitine transmembrane transporter activity [GO:0015226]; amino-acid betaine transport [GO:0015838]; cellular hyperosmotic salinity response [GO:0071475]; glycine betaine transport [GO:0031460]","GO:0005886; GO:0015226; GO:0015838; GO:0031460; GO:0043190; GO:0071475; GO:1902495",NA,"","GO:0005886 GO:0015226 GO:0015838 GO:0031460 GO:0043190 GO:0071475 GO:1902495"
"4203","Q9HVH6","Q9HVH6_PSEAE","unreviewed","Probable oxidoreductase","PA4615","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",258,"","881128;","pae:PA4615;",NA,NA,"NP_253305.1;WP_003110878.1;",NA,"aconitate hydratase activity [GO:0003994]; ferredoxin-NADP+ reductase activity [GO:0004324]; succinate dehydrogenase activity [GO:0000104]; cellular response to oxidative stress [GO:0034599]; heme catabolic process [GO:0042167]","GO:0000104; GO:0003994; GO:0004324; GO:0034599; GO:0042167",NA,"","GO:0000104 GO:0003994 GO:0004324 GO:0034599 GO:0042167"
"4204","Q9I1C4","Q9I1C4_PSEAE","unreviewed","Probable transcriptional regulator","PA2354","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",376,"","882192;","pae:PA2354;",NA,NA,"NP_251044.1;WP_003115336.1;",NA,"ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription factor binding [GO:0008134]","GO:0003677; GO:0003700; GO:0005524; GO:0008134",NA,"","GO:0003677 GO:0003700 GO:0005524 GO:0008134"
"4205","Q9I2W1","Q9I2W1_PSEAE","unreviewed","Assimilatory nitrite reductase large subunit","nirB PA1781","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",816,"","877714;","pae:PA1781;",NA,NA,"NP_250472.1;WP_003113579.1;",NA,"4 iron, 4 sulfur cluster binding [GO:0051539]; flavin adenine dinucleotide binding [GO:0050660]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; NADP binding [GO:0050661]; nitrite reductase [NAD(P)H] activity [GO:0008942]; nitrate assimilation [GO:0042128]","GO:0008942; GO:0020037; GO:0042128; GO:0046872; GO:0050660; GO:0050661; GO:0051539",NA,"","GO:0008942 GO:0020037 GO:0042128 GO:0046872 GO:0050660 GO:0050661 GO:0051539"
"4206","Q9HTF8","Q9HTF8_PSEAE","unreviewed","Uncharacterized protein","PA5406","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",110,"","880092;","pae:PA5406;",NA,NA,"NP_254093.1;WP_003096758.1;",NA,"","",NA,"",""
"4207","Q9I393","Q9I393_PSEAE","unreviewed","Probable enoyl-CoA hydratase/isomerase","PA1629","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",261,"","879291;","pae:PA1629;",NA,NA,"NP_250320.1;WP_003114596.1;",NA,"enoyl-CoA hydratase activity [GO:0004300]; isomerase activity [GO:0016853]; fatty acid beta-oxidation [GO:0006635]","GO:0004300; GO:0006635; GO:0016853",NA,"","GO:0004300 GO:0006635 GO:0016853"
"4208","Q9HVG2","Q9HVG2_PSEAE","unreviewed","Uncharacterized protein","PA4629","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",192,"","881193;","pae:PA4629;",NA,NA,"NP_253319.1;WP_003094926.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"4209","Q9I1T3","Q9I1T3_PSEAE","unreviewed","Uncharacterized protein","PA2182","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",89,"","878623;","pae:PA2182;",NA,NA,"NP_250872.1;WP_003113672.1;",NA,"","",NA,"",""
"4210","Q9I1V3","Q9I1V3_PSEAE","unreviewed","Probable glycosyl hydrolase","PA2162","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",926,"","880963;","pae:PA2162;",NA,NA,"NP_250852.1;WP_003113655.1;",NA,"(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity [GO:0047470]; hydrolase activity [GO:0016787]; alpha-glucan catabolic process [GO:0030980]; trehalose biosynthetic process [GO:0005992]","GO:0005992; GO:0016787; GO:0030980; GO:0047470",NA,"","GO:0005992 GO:0016787 GO:0030980 GO:0047470"
"4211","Q9I638","Q9I638_PSEAE","unreviewed","Probable hydrolase","PA0480","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",265,"","879639;","pae:PA0480;",NA,NA,"NP_249171.1;WP_003113259.1;",NA,"3-oxoadipate enol-lactonase activity [GO:0047570]; beta-ketoadipate pathway [GO:0042952]","GO:0042952; GO:0047570",NA,"","GO:0042952 GO:0047570"
"4212","Q9I5P9","Q9I5P9_PSEAE","unreviewed","ECF sigma factor, VreI","vreI PA0675","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",181,"","878410;","pae:PA0675;",NA,NA,"NP_249366.1;WP_003085329.1;",NA,"cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; pathogenesis [GO:0009405]","GO:0003677; GO:0003700; GO:0005829; GO:0006352; GO:0009405; GO:0016987",NA,"","GO:0003677 GO:0003700 GO:0005829 GO:0006352 GO:0009405 GO:0016987"
"4213","Q9HTS6","Q9HTS6_PSEAE","unreviewed","Nucleoside diphosphate kinase regulator","rnk PA5274","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",134,"","877820;","pae:PA5274;",NA,NA,"NP_253961.1;WP_003096424.1;",NA,"DNA binding [GO:0003677]; kinase activity [GO:0016301]; RNA polymerase binding [GO:0070063]; DNA-templated transcription, elongation [GO:0006354]; regulation of DNA-templated transcription, elongation [GO:0032784]","GO:0003677; GO:0006354; GO:0016301; GO:0032784; GO:0070063",NA,"","GO:0003677 GO:0006354 GO:0016301 GO:0032784 GO:0070063"
"4214","Q9HVS5","Q9HVS5_PSEAE","unreviewed","Probable binding protein component of ABC transporter","PA4496","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",537,"","881067;","pae:PA4496;",NA,NA,"NP_253186.1;WP_003112863.1;",NA,"ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288]; dipeptide transmembrane transporter activity [GO:0071916]; peptide transmembrane transporter activity [GO:1904680]; dipeptide transport [GO:0042938]","GO:0030288; GO:0042938; GO:0043190; GO:0071916; GO:1904680",NA,"","GO:0030288 GO:0042938 GO:0043190 GO:0071916 GO:1904680"
"4215","Q9I4C0","Q9I4C0_PSEAE","unreviewed","Uncharacterized protein","PA1218","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",292,"","878233;","pae:PA1218;",NA,NA,"NP_249909.1;WP_003082507.1;",NA,"","",NA,"",""
"4216","Q9HW15","Q9HW15_PSEAE","unreviewed","Probable short-chain dehydrogenase","speA PA4389","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",252,"","881338;","pae:PA4389;",NA,NA,"NP_253079.1;WP_003094072.1;",NA,"","",NA,"",""
"4217","Q9HUR3","Q9HUR3_PSEAE","unreviewed","Probable major facilitator superfamily (MFS) transporter","PA4900","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",446,"","882176;","pae:PA4900;",NA,NA,"NP_253587.1;WP_003112299.1;",NA,"integral component of membrane [GO:0016021]; transporter activity [GO:0005215]; transmembrane transport [GO:0055085]","GO:0005215; GO:0016021; GO:0055085",NA,"","GO:0005215 GO:0016021 GO:0055085"
"4218","Q9HUZ3","Q9HUZ3_PSEAE","unreviewed","Uncharacterized protein","PA4817","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",164,"","880099;","pae:PA4817;",NA,NA,"NP_253504.1;WP_003123521.1;",NA,"","",NA,"",""
"4219","Q9I1F4","Q9I1F4_PSEAE","unreviewed","Uncharacterized protein","PA2324","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",419,"","883048;","pae:PA2324;",NA,NA,"NP_251014.1;WP_003115478.1;",NA,"flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]","GO:0016627; GO:0050660",NA,"","GO:0016627 GO:0050660"
"4220","Q9I1I0","Q9I1I0_PSEAE","unreviewed","Probable permease of ABC transporter","PA2295","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",265,"","879766;","pae:PA2295;",NA,NA,"NP_250985.1;WP_003113102.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","GO:0005886; GO:0016021; GO:0055085",NA,"","GO:0005886 GO:0016021 GO:0055085"
"4221","Q9I3H6","Q9I3H6_PSEAE","unreviewed","Probable short-chain dehydrogenase","PA1537","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",295,"","879400;","pae:PA1537;",NA,NA,"NP_250228.1;WP_003103932.1;",NA,"oxidoreductase activity [GO:0016491]","GO:0016491",NA,"","GO:0016491"
"4222","Q9I3B2","Q9I3B2_PSEAE","unreviewed","Beta-ketoacyl-ACP synthase I","fabB PA1609","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",405,"","881925;","pae:PA1609;",NA,NA,"NP_250300.1;WP_003114255.1;",NA,"transferase activity [GO:0016740]; unsaturated fatty acid biosynthetic process [GO:0006636]","GO:0006636; GO:0016740",NA,"","GO:0006636 GO:0016740"
"4223","Q9I6X8","Q9I6X8_PSEAE","unreviewed","Protocatechuate 3,4-dioxygenase, alpha subunit","pcaG PA0154","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",201,"","882145;","pae:PA0154;",NA,NA,"NP_248844.1;WP_003112645.1;",NA,"ferric iron binding [GO:0008199]; protocatechuate 3,4-dioxygenase activity [GO:0018578]; aromatic compound catabolic process [GO:0019439]","GO:0008199; GO:0018578; GO:0019439",NA,"","GO:0008199 GO:0018578 GO:0019439"
"4224","Q9I357","Q9I357_PSEAE","unreviewed","Uncharacterized protein","PA1668","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",289,"","882100;","pae:PA1668;",NA,NA,"NP_250359.1;WP_003087622.1;",NA,"integral component of membrane [GO:0016021]; protein secretion by the type VI secretion system [GO:0033103]","GO:0016021; GO:0033103",NA,"","GO:0016021 GO:0033103"
"4225","Q9I369","Q9I369_PSEAE","unreviewed","Uncharacterized protein","PA1656","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",518,"","882166;","pae:PA1656;",NA,NA,"NP_250347.1;WP_003097814.1;",NA,"protein secretion by the type VI secretion system [GO:0033103]","GO:0033103",NA,"","GO:0033103"
"4226","Q9I0Y1","Q9I0Y1_PSEAE","unreviewed","Uncharacterized protein","PA2501","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",55,"","882883;","pae:PA2501;",NA,NA,"NP_251191.1;WP_003089849.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"4227","Q9I3M1","Q9I3M1_PSEAE","unreviewed","Probable transporter","PA1491","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",411,"","881692;","pae:PA1491;",NA,NA,"NP_250182.1;WP_003083171.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ethanolamine transmembrane transporter activity [GO:0034228]","GO:0005886; GO:0016021; GO:0034228",NA,"","GO:0005886 GO:0016021 GO:0034228"
"4228","Q9I6L5","Q9I6L5_PSEAE","unreviewed","Probable transcriptional regulator","PA0275","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",228,"","880776;","pae:PA0275;",NA,NA,"NP_248966.1;WP_003107720.1;",NA,"cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]","GO:0003677; GO:0003700; GO:0005829",NA,"","GO:0003677 GO:0003700 GO:0005829"
"4229","Q9I0X3","Q9I0X3_PSEAE","unreviewed","Muconate cycloisomerase I","catB PA2509","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",373,"","882968;","pae:PA2509;",NA,NA,"NP_251199.1;WP_003113308.1;",NA,"chloromuconate cycloisomerase activity [GO:0018850]; manganese ion binding [GO:0030145]; muconate cycloisomerase activity [GO:0018849]; cellular amino acid catabolic process [GO:0009063]","GO:0009063; GO:0018849; GO:0018850; GO:0030145",NA,"","GO:0009063 GO:0018849 GO:0018850 GO:0030145"
"4230","Q9I2F8","Q9I2F8_PSEAE","unreviewed","Binding protein component of ABC ribose transporter","rbsB PA1946","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",319,"","878276;","pae:PA1946;",NA,NA,"NP_250636.1;WP_003113485.1;",NA,"","",NA,"",""
